description,volume
"Li2ZrN2 crystallizes in the trigonal P-3m1 space group. Li(1) is bonded to four equivalent N(1) atoms to form distorted LiN4 tetrahedra that share corners with six equivalent Zr(1)N6 octahedra, corners with six equivalent Li(1)N4 tetrahedra, edges with three equivalent Zr(1)N6 octahedra, and edges with three equivalent Li(1)N4 tetrahedra. The corner-sharing octahedral tilt angles range from 9-57°. There are three shorter (2.09 Å) and one longer (2.17 Å) Li(1)-N(1) bond length. Zr(1) is bonded to six equivalent N(1) atoms to form ZrN6 octahedra that share corners with twelve equivalent Li(1)N4 tetrahedra, edges with six equivalent Zr(1)N6 octahedra, and edges with six equivalent Li(1)N4 tetrahedra. All Zr(1)-N(1) bond lengths are 2.27 Å. N(1) is bonded to four equivalent Li(1) and three equivalent Zr(1) atoms to form a mixture of distorted corner and edge-sharing NLi4Zr3 pentagonal bipyramids.
",662.5857264444257
"CuI is Zincblende, Sphalerite structured and crystallizes in the cubic F-43m space group. Cu(1) is bonded to four equivalent I(1) atoms to form corner-sharing CuI4 tetrahedra. All Cu(1)-I(1) bond lengths are 2.63 Å. I(1) is bonded to four equivalent Cu(1) atoms to form corner-sharing ICu4 tetrahedra.
",153.58576685993827
"CdCN2 crystallizes in the trigonal R-3m space group. Cd(1) is bonded to six equivalent N(1) atoms to form edge-sharing CdN6 octahedra. All Cd(1)-N(1) bond lengths are 2.41 Å. C(1) is bonded in a linear geometry to two equivalent N(1) atoms. Both C(1)-N(1) bond lengths are 1.24 Å. N(1) is bonded in a 4-coordinate geometry to three equivalent Cd(1) and one C(1) atom.
",2151.5856082151568
"KSeO2F crystallizes in the monoclinic P2_1/m space group. K(1) is bonded to six equivalent O(1) and one F(1) atom to form distorted edge-sharing KO6F pentagonal bipyramids. There are four shorter (2.88 Å) and two longer (2.95 Å) K(1)-O(1) bond lengths. The K(1)-F(1) bond length is 2.91 Å. Se(1) is bonded in a trigonal non-coplanar geometry to two equivalent O(1) and one F(1) atom. Both Se(1)-O(1) bond lengths are 1.67 Å. The Se(1)-F(1) bond length is 1.94 Å. O(1) is bonded in a 4-coordinate geometry to three equivalent K(1) and one Se(1) atom. F(1) is bonded in a bent 120 degrees geometry to one K(1) and one Se(1) atom.
",869.7640424355068
"K2PdCl4 crystallizes in the tetragonal P4/mmm space group. K(1) is bonded in a body-centered cubic geometry to eight equivalent Cl(1) atoms. All K(1)-Cl(1) bond lengths are 3.30 Å. Pd(1) is bonded in a square co-planar geometry to four equivalent Cl(1) atoms. All Pd(1)-Cl(1) bond lengths are 2.33 Å. Cl(1) is bonded to four equivalent K(1) and one Pd(1) atom to form a mixture of corner, edge, and face-sharing ClK4Pd square pyramids.
",331.5857527264192
"PbTe is Halite, Rock Salt structured and crystallizes in the cubic Fm-3m space group. Pb(1) is bonded to six equivalent Te(1) atoms to form a mixture of corner and edge-sharing PbTe6 octahedra. The corner-sharing octahedra are not tilted. All Pb(1)-Te(1) bond lengths are 3.28 Å. Te(1) is bonded to six equivalent Pb(1) atoms to form a mixture of corner and edge-sharing TePb6 octahedra. The corner-sharing octahedra are not tilted.
",95.58577146524227
"KSbS2 crystallizes in the monoclinic C2/c space group. K(1) is bonded to six equivalent S(1) atoms to form a mixture of distorted corner and edge-sharing KS6 octahedra. The corner-sharing octahedral tilt angles are 16°. There are two shorter (3.27 Å) and four longer (3.28 Å) K(1)-S(1) bond lengths. Sb(1) is bonded in a see-saw-like geometry to four equivalent S(1) atoms. There are two shorter (2.46 Å) and two longer (2.79 Å) Sb(1)-S(1) bond lengths. S(1) is bonded to three equivalent K(1) and two equivalent Sb(1) atoms to form a mixture of corner and edge-sharing SK3Sb2 square pyramids.
",330.5857528058209
"NaLaS2 is Caswellsilverite-like structured and crystallizes in the triclinic P1 space group. There are two inequivalent Na sites. In the first Na site, Na(1) is bonded to one S(3), one S(4), two equivalent S(1), and two equivalent S(2) atoms to form NaS6 octahedra that share corners with two equivalent La(2)S6 octahedra, corners with four equivalent Na(1)S6 octahedra, edges with four equivalent Na(2)S6 octahedra, edges with four equivalent La(1)S6 octahedra, and edges with four equivalent La(2)S6 octahedra. The corner-sharing octahedral tilt angles range from 0-7°. The Na(1)-S(3) bond length is 3.22 Å. The Na(1)-S(4) bond length is 3.21 Å. Both Na(1)-S(1) bond lengths are 2.91 Å. There is one shorter (2.90 Å) and one longer (2.91 Å) Na(1)-S(2) bond length. In the second Na site, Na(2) is bonded to one S(1), one S(2), two equivalent S(3), and two equivalent S(4) atoms to form NaS6 octahedra that share corners with two equivalent La(1)S6 octahedra, corners with four equivalent Na(2)S6 octahedra, edges with four equivalent Na(1)S6 octahedra, edges with four equivalent La(1)S6 octahedra, and edges with four equivalent La(2)S6 octahedra. The corner-sharing octahedral tilt angles range from 0-7°. The Na(2)-S(1) bond length is 3.22 Å. The Na(2)-S(2) bond length is 3.21 Å. There is one shorter (2.89 Å) and one longer (2.92 Å) Na(2)-S(3) bond length. There is one shorter (2.90 Å) and one longer (2.91 Å) Na(2)-S(4) bond length. There are two inequivalent La sites. In the first La site, La(1) is bonded to one S(1), one S(2), two equivalent S(3), and two equivalent S(4) atoms to form LaS6 octahedra that share corners with two equivalent Na(2)S6 octahedra, corners with four equivalent La(1)S6 octahedra, edges with four equivalent Na(1)S6 octahedra, edges with four equivalent Na(2)S6 octahedra, and edges with four equivalent La(2)S6 octahedra. The corner-sharing octahedral tilt angles range from 0-7°. The La(1)-S(1) bond length is 2.88 Å. The La(1)-S(2) bond length is 2.89 Å. Both La(1)-S(3) bond lengths are 2.91 Å. There is one shorter (2.90 Å) and one longer (2.91 Å) La(1)-S(4) bond length. In the second La site, La(2) is bonded to one S(3), one S(4), two equivalent S(1), and two equivalent S(2) atoms to form LaS6 octahedra that share corners with two equivalent Na(1)S6 octahedra, corners with four equivalent La(2)S6 octahedra, edges with four equivalent Na(1)S6 octahedra, edges with four equivalent Na(2)S6 octahedra, and edges with four equivalent La(1)S6 octahedra. The corner-sharing octahedral tilt angles range from 0-7°. The La(2)-S(3) bond length is 2.88 Å. The La(2)-S(4) bond length is 2.88 Å. Both La(2)-S(1) bond lengths are 2.90 Å. Both La(2)-S(2) bond lengths are 2.91 Å. There are four inequivalent S sites. In the first S site, S(1) is bonded to one Na(2), two equivalent Na(1), one La(1), and two equivalent La(2) atoms to form a mixture of corner and edge-sharing SNa3La3 octahedra. The corner-sharing octahedral tilt angles range from 0-7°. In the second S site, S(2) is bonded to one Na(2), two equivalent Na(1), one La(1), and two equivalent La(2) atoms to form a mixture of corner and edge-sharing SNa3La3 octahedra. The corner-sharing octahedral tilt angles range from 0-7°. In the third S site, S(3) is bonded to one Na(1), two equivalent Na(2), one La(2), and two equivalent La(1) atoms to form a mixture of corner and edge-sharing SNa3La3 octahedra. The corner-sharing octahedral tilt angles range from 0-7°. In the fourth S site, S(4) is bonded to one Na(1), two equivalent Na(2), one La(2), and two equivalent La(1) atoms to form a mixture of corner and edge-sharing SNa3La3 octahedra. The corner-sharing octahedral tilt angles range from 0-7°.
",302.5857550290712
"BaHfN2 crystallizes in the tetragonal P4/nmm space group. Ba(1) is bonded to five equivalent N(1) atoms to form a mixture of corner and edge-sharing BaN5 square pyramids. There is one shorter (2.82 Å) and four longer (2.95 Å) Ba(1)-N(1) bond lengths. Hf(1) is bonded in a 5-coordinate geometry to one N(1) and four equivalent N(2) atoms. The Hf(1)-N(1) bond length is 1.99 Å. All Hf(1)-N(2) bond lengths are 2.20 Å. There are two inequivalent N sites. In the first N site, N(1) is bonded to five equivalent Ba(1) and one Hf(1) atom to form distorted NBa5Hf octahedra that share corners with four equivalent N(1)Ba5Hf octahedra, corners with four equivalent N(2)Hf4 trigonal pyramids, and edges with eight equivalent N(1)Ba5Hf octahedra. The corner-sharing octahedral tilt angles are 9°. In the second N site, N(2) is bonded to four equivalent Hf(1) atoms to form distorted NHf4 trigonal pyramids that share corners with four equivalent N(1)Ba5Hf octahedra, corners with four equivalent N(2)Hf4 trigonal pyramids, and edges with four equivalent N(2)Hf4 trigonal pyramids. The corner-sharing octahedral tilt angles are 71°.
",719.5857219185235
"LiSrP crystallizes in the hexagonal P-6m2 space group. Li(1) is bonded in a trigonal planar geometry to six equivalent Sr(1) and three equivalent P(1) atoms. All Li(1)-Sr(1) bond lengths are 3.27 Å. All Li(1)-P(1) bond lengths are 2.48 Å. Sr(1) is bonded to six equivalent Li(1) and six equivalent P(1) atoms to form a mixture of distorted edge and face-sharing SrLi6P6 cuboctahedra. All Sr(1)-P(1) bond lengths are 3.27 Å. P(1) is bonded in a distorted trigonal planar geometry to three equivalent Li(1) and six equivalent Sr(1) atoms.
",429.5857449450435
"Ba2AuBi is Heusler structured and crystallizes in the cubic Fm-3m space group. Ba(1) is bonded in a body-centered cubic geometry to four equivalent Au(1) and four equivalent Bi(1) atoms. All Ba(1)-Au(1) bond lengths are 3.65 Å. All Ba(1)-Bi(1) bond lengths are 3.65 Å. Au(1) is bonded in a body-centered cubic geometry to eight equivalent Ba(1) atoms. Bi(1) is bonded in a body-centered cubic geometry to eight equivalent Ba(1) atoms.
",94.58577154464407
"Cs2Te is Cotunnite structured and crystallizes in the orthorhombic Pnma space group. There are two inequivalent Cs sites. In the first Cs site, Cs(1) is bonded in a 3-coordinate geometry to five equivalent Te(1) atoms. There are a spread of Cs(1)-Te(1) bond distances ranging from 3.95-4.44 Å. In the second Cs site, Cs(2) is bonded to four equivalent Te(1) atoms to form a mixture of corner and edge-sharing CsTe4 tetrahedra. There are a spread of Cs(2)-Te(1) bond distances ranging from 3.78-3.87 Å. Te(1) is bonded in a 9-coordinate geometry to four equivalent Cs(2) and five equivalent Cs(1) atoms.
",85.58577225926021
"CsAg3S2 crystallizes in the monoclinic C2/m space group. Cs(1) is bonded in a 7-coordinate geometry to three equivalent S(1) and four equivalent S(2) atoms. There are two shorter (3.67 Å) and one longer (3.74 Å) Cs(1)-S(1) bond length. There are two shorter (3.57 Å) and two longer (3.73 Å) Cs(1)-S(2) bond lengths. There are three inequivalent Ag sites. In the first Ag site, Ag(1) is bonded in a distorted trigonal planar geometry to one S(1) and two equivalent S(2) atoms. The Ag(1)-S(1) bond length is 2.66 Å. Both Ag(1)-S(2) bond lengths are 2.60 Å. In the second Ag site, Ag(2) is bonded in a distorted trigonal non-coplanar geometry to one S(2) and two equivalent S(1) atoms. The Ag(2)-S(2) bond length is 2.55 Å. Both Ag(2)-S(1) bond lengths are 2.63 Å. In the third Ag site, Ag(3) is bonded in a bent 120 degrees geometry to one S(1) and one S(2) atom. The Ag(3)-S(1) bond length is 2.49 Å. The Ag(3)-S(2) bond length is 2.58 Å. There are two inequivalent S sites. In the first S site, S(1) is bonded in a 7-coordinate geometry to three equivalent Cs(1), one Ag(1), one Ag(3), and two equivalent Ag(2) atoms. In the second S site, S(2) is bonded in a 8-coordinate geometry to four equivalent Cs(1), one Ag(2), one Ag(3), and two equivalent Ag(1) atoms.
",268.5857577287321
"TaRuSb is half-Heusler structured and crystallizes in the cubic F-43m space group. Ta(1) is bonded to four equivalent Ru(1) and six equivalent Sb(1) atoms to form a mixture of distorted corner and face-sharing TaSb6Ru4 tetrahedra. All Ta(1)-Ru(1) bond lengths are 2.68 Å. All Ta(1)-Sb(1) bond lengths are 3.10 Å. Ru(1) is bonded in a body-centered cubic geometry to four equivalent Ta(1) and four equivalent Sb(1) atoms. All Ru(1)-Sb(1) bond lengths are 2.68 Å. Sb(1) is bonded in a 10-coordinate geometry to six equivalent Ta(1) and four equivalent Ru(1) atoms.
",249.5857592373661
"NaGaF6(Tl)2 is High-temperature superconductor-derived structured and crystallizes in the cubic Fm-3m space group. The structure consists of eight 7440-28-0 atoms inside a NaGaF6 framework. In the NaGaF6 framework, Na(1) is bonded to six equivalent F(1) atoms to form NaF6 octahedra that share corners with six equivalent Ga(1)F6 octahedra. The corner-sharing octahedra are not tilted. All Na(1)-F(1) bond lengths are 2.34 Å. Ga(1) is bonded to six equivalent F(1) atoms to form GaF6 octahedra that share corners with six equivalent Na(1)F6 octahedra. The corner-sharing octahedra are not tilted. All Ga(1)-F(1) bond lengths are 1.94 Å. F(1) is bonded in a linear geometry to one Na(1) and one Ga(1) atom.
",507.5857387517037
"CsAu is Tetraauricupride structured and crystallizes in the cubic Pm-3m space group. Cs(1) is bonded in a body-centered cubic geometry to eight equivalent Au(1) atoms. All Cs(1)-Au(1) bond lengths are 3.79 Å. Au(1) is bonded in a body-centered cubic geometry to eight equivalent Cs(1) atoms.
",65.58577384729607
"LiAg3O2 crystallizes in the orthorhombic Ibam space group. Li(1) is bonded in a 4-coordinate geometry to four equivalent O(1) atoms. All Li(1)-O(1) bond lengths are 2.06 Å. There are two inequivalent Ag sites. In the first Ag site, Ag(1) is bonded in a linear geometry to two equivalent O(1) atoms. Both Ag(1)-O(1) bond lengths are 2.16 Å. In the second Ag site, Ag(2) is bonded in a linear geometry to two equivalent O(1) atoms. Both Ag(2)-O(1) bond lengths are 2.16 Å. O(1) is bonded to two equivalent Li(1), one Ag(2), and two equivalent Ag(1) atoms to form a mixture of distorted corner and edge-sharing OLi2Ag3 trigonal bipyramids.
",479.58574097495386
"AlSb is Wurtzite structured and crystallizes in the hexagonal P6_3mc space group. Al(1) is bonded to four equivalent Sb(1) atoms to form corner-sharing AlSb4 tetrahedra. There are three shorter (2.70 Å) and one longer (2.71 Å) Al(1)-Sb(1) bond length. Sb(1) is bonded to four equivalent Al(1) atoms to form corner-sharing SbAl4 tetrahedra.
",322.5857534410353
"Ca(MgAs)2 crystallizes in the trigonal P-3m1 space group. Ca(1) is bonded to six equivalent As(1) atoms to form CaAs6 octahedra that share corners with twelve equivalent Mg(1)As4 tetrahedra, edges with six equivalent Ca(1)As6 octahedra, and edges with six equivalent Mg(1)As4 tetrahedra. All Ca(1)-As(1) bond lengths are 3.09 Å. Mg(1) is bonded to four equivalent As(1) atoms to form MgAs4 tetrahedra that share corners with six equivalent Ca(1)As6 octahedra, corners with six equivalent Mg(1)As4 tetrahedra, edges with three equivalent Ca(1)As6 octahedra, and edges with three equivalent Mg(1)As4 tetrahedra. The corner-sharing octahedral tilt angles range from 17-55°. There are three shorter (2.66 Å) and one longer (2.75 Å) Mg(1)-As(1) bond length. As(1) is bonded to three equivalent Ca(1) and four equivalent Mg(1) atoms to form a mixture of distorted corner and edge-sharing AsCa3Mg4 pentagonal bipyramids.
",306.58575471146406
"KSbO3 is Ilmenite structured and crystallizes in the trigonal R-3 space group. K(1) is bonded in a 6-coordinate geometry to six equivalent O(1) atoms. There are three shorter (2.62 Å) and three longer (2.96 Å) K(1)-O(1) bond lengths. Sb(1) is bonded to six equivalent O(1) atoms to form edge-sharing SbO6 octahedra. There are three shorter (2.03 Å) and three longer (2.04 Å) Sb(1)-O(1) bond lengths. O(1) is bonded in a 4-coordinate geometry to two equivalent K(1) and two equivalent Sb(1) atoms.
",624.5857294616939
"Cs2ZrSe3 crystallizes in the orthorhombic Cmcm space group. Cs(1) is bonded in a 7-coordinate geometry to three equivalent Se(1) and four equivalent Se(2) atoms. There is one shorter (3.74 Å) and two longer (4.18 Å) Cs(1)-Se(1) bond lengths. There are two shorter (3.69 Å) and two longer (3.73 Å) Cs(1)-Se(2) bond lengths. Zr(1) is bonded to one Se(1) and four equivalent Se(2) atoms to form distorted edge-sharing ZrSe5 trigonal bipyramids. The Zr(1)-Se(1) bond length is 2.50 Å. All Zr(1)-Se(2) bond lengths are 2.68 Å. There are two inequivalent Se sites. In the first Se site, Se(1) is bonded in a distorted single-bond geometry to six equivalent Cs(1) and one Zr(1) atom. In the second Se site, Se(2) is bonded to four equivalent Cs(1) and two equivalent Zr(1) atoms to form a mixture of distorted corner, edge, and face-sharing SeCs4Zr2 octahedra. The corner-sharing octahedral tilt angles range from 34-48°.
",289.5857560612945
